
4.987865375500803111e+00 1.055643925127046183e-02 20e-6
4.938480569802775832e+00 1.054707392513104351e-02 20e-6
4.889584722577005493e+00 1.054491366935282268e-02 20e-6
4.841172992650499829e+00 1.053862278902653084e-02 20e-6
4.793240586782673063e+00 1.054225963247190472e-02 20e-6
4.745782759190765532e+00 1.052814694567208963e-02 20e-6
4.698794811079965328e+00 1.052974607512607332e-02 20e-6
4.652272090178183106e+00 1.053038339594488358e-02 20e-6
4.606209990275428545e+00 1.051113424436742050e-02 20e-6
4.560603950767751158e+00 1.050636193255485157e-02 20e-6
4.515449456205694823e+00 1.051108578946177707e-02 20e-6
4.470742035847222517e+00 1.050703063118608657e-02 20e-6
4.426477263215071289e+00 1.051253300813842669e-02 20e-6
4.382650755658486830e+00 1.051541052231282254e-02 20e-6
4.339258173919294137e+00 1.050917042923465300e-02 20e-6
4.296295221702271405e+00 1.051116442296952912e-02 20e-6
4.253757645249773844e+00 1.050676206371213908e-02 20e-6
4.211641232920568356e+00 1.049250216842249894e-02 20e-6
4.169941814772839095e+00 1.049256534570533472e-02 20e-6
4.128655262151326610e+00 1.047700387718811070e-02 20e-6
4.087777487278540178e+00 1.046941676609294131e-02 20e-6
4.047304442850039763e+00 1.044807338342414703e-02 20e-6
4.007232121633703237e+00 1.043588661366287411e-02 20e-6
3.967556556072973084e+00 1.042639162500205025e-02 20e-6
3.928273817894032849e+00 1.042098905646697375e-02 20e-6
3.889380017716864479e+00 1.042084451204449043e-02 20e-6
3.850871304670162587e+00 1.042546033287354568e-02 20e-6
3.812743866010062543e+00 1.043237709325220072e-02 20e-6
3.774993926742635786e+00 1.043649042710832926e-02 20e-6
3.737617749250134125e+00 1.044651074191601386e-02 20e-6
3.700611632920924876e+00 1.045587661208926232e-02 20e-6
3.663971913783094614e+00 1.047161541549044075e-02 20e-6
3.627694964141677580e+00 1.047493632906261636e-02 20e-6
3.591777192219482551e+00 1.048350299514055547e-02 20e-6
3.556215041801467525e+00 1.049297894093766982e-02 20e-6
3.521004991882641377e+00 1.049989278637720840e-02 20e-6
3.486143556319446724e+00 1.050932554646880936e-02 20e-6
3.451627283484601350e+00 1.051617323872183589e-02 20e-6
3.417452755925348029e+00 1.052437599479934087e-02 20e-6
3.383616590025097182e+00 1.052729224694525130e-02 20e-6
3.350115435668413078e+00 1.054083515826107625e-02 20e-6
3.316945975909319166e+00 1.054288475589041166e-02 20e-6
3.284104926642890554e+00 1.056051265915286183e-02 20e-6
3.251589036280090106e+00 1.056444116224504112e-02 20e-6
3.219395085425831304e+00 1.057468364646223583e-02 20e-6
3.187519886560229221e+00 1.059515165020656104e-02 20e-6
3.155960283722999193e+00 1.060031757411428882e-02 20e-6
3.124713152200989441e+00 1.060985756476553153e-02 20e-6
3.093775398218800987e+00 1.061796881441421335e-02 20e-6
3.063143958632476682e+00 1.063246699150973036e-02 20e-6
